# 1st underlying asset price, 2nd underlying asset price, 3rd underlying asset price, time, price
3.002929687500000000e-01, 2.559814453125000000e+01, 1.701416015625000000e+01, 3.000000000000000000e+00, 9.699707031250000000e+00
4.174804687500000000e-01, 4.387207031250000000e+00, 2.603759765625000000e+01, 3.000000000000000000e+00, 9.582519531250000000e+00
1.541748046875000000e+01, 1.938720703125000000e+01, 1.103759765625000000e+01, 3.000000000000000000e+00, 0.000000000000000000e+00
2.291748046875000000e+01, 1.188720703125000000e+01, 3.537597656250000000e+00, 3.000000000000000000e+00, 6.462402343750000000e+00
7.917480468750000000e+00, 2.688720703125000000e+01, 1.853759765625000000e+01, 3.000000000000000000e+00, 2.082519531250000000e+00
1.166748046875000000e+01, 8.137207031250000000e+00, 1.478759765625000000e+01, 3.000000000000000000e+00, 1.862792968750000000e+00
2.666748046875000000e+01, 2.313720703125000000e+01, 2.978759765625000000e+01, 3.000000000000000000e+00, 0.000000000000000000e+00
1.916748046875000000e+01, 6.372070312500000000e-01, 2.228759765625000000e+01, 3.000000000000000000e+00, 9.362792968750000000e+00
4.167480468750000000e+00, 1.563720703125000000e+01, 7.287597656250000000e+00, 3.000000000000000000e+00, 5.832519531250000000e+00
6.042480468750000000e+00, 1.376220703125000000e+01, 1.666259765625000000e+01, 3.000000000000000000e+00, 3.957519531250000000e+00
2.104248046875000000e+01, 2.876220703125000000e+01, 1.662597656250000000e+00, 3.000000000000000000e+00, 8.337402343750000000e+00
2.854248046875000000e+01, 6.262207031250000000e+00, 9.162597656250000000e+00, 3.000000000000000000e+00, 3.737792968750000000e+00
1.354248046875000000e+01, 2.126220703125000000e+01, 2.416259765625000000e+01, 3.000000000000000000e+00, 0.000000000000000000e+00
9.792480468750000000e+00, 2.512207031250000000e+00, 5.412597656250000000e+00, 3.000000000000000000e+00, 7.487792968750000000e+00
2.479248046875000000e+01, 1.751220703125000000e+01, 2.041259765625000000e+01, 3.000000000000000000e+00, 0.000000000000000000e+00
1.729248046875000000e+01, 1.001220703125000000e+01, 2.791259765625000000e+01, 3.000000000000000000e+00, 0.000000000000000000e+00
2.292480468750000000e+00, 2.501220703125000000e+01, 1.291259765625000000e+01, 3.000000000000000000e+00, 7.707519531250000000e+00
3.229980468750000000e+00, 1.094970703125000000e+01, 7.250976562500000000e-01, 3.000000000000000000e+00, 9.274902343750000000e+00
1.822998046875000000e+01, 2.594970703125000000e+01, 1.572509765625000000e+01, 3.000000000000000000e+00, 0.000000000000000000e+00
2.572998046875000000e+01, 3.449707031250000000e+00, 2.322509765625000000e+01, 3.000000000000000000e+00, 6.550292968750000000e+00
1.072998046875000000e+01, 1.844970703125000000e+01, 8.225097656250000000e+00, 3.000000000000000000e+00, 1.774902343750000000e+00
1.447998046875000000e+01, 7.199707031250000000e+00, 1.947509765625000000e+01, 3.000000000000000000e+00, 2.800292968750000000e+00
2.947998046875000000e+01, 2.219970703125000000e+01, 4.475097656250000000e+00, 3.000000000000000000e+00, 5.524902343750000000e+00
2.197998046875000000e+01, 1.469970703125000000e+01, 1.197509765625000000e+01, 3.000000000000000000e+00, 0.000000000000000000e+00
6.979980468750000000e+00, 2.969970703125000000e+01, 2.697509765625000000e+01, 3.000000000000000000e+00, 3.020019531250000000e+00
5.104980468750000000e+00, 1.574707031250000000e+00, 1.010009765625000000e+01, 3.000000000000000000e+00, 8.425292968750000000e+00
2.010498046875000000e+01, 1.657470703125000000e+01, 2.510009765625000000e+01, 3.000000000000000000e+00, 0.000000000000000000e+00
2.760498046875000000e+01, 9.074707031250000000e+00, 1.760009765625000000e+01, 3.000000000000000000e+00, 9.252929687500000000e-01
1.260498046875000000e+01, 2.407470703125000000e+01, 2.600097656250000000e+00, 3.000000000000000000e+00, 7.399902343750000000e+00
8.854980468750000000e+00, 1.282470703125000000e+01, 2.885009765625000000e+01, 3.000000000000000000e+00, 1.145019531250000000e+00
2.385498046875000000e+01, 2.782470703125000000e+01, 1.385009765625000000e+01, 3.000000000000000000e+00, 0.000000000000000000e+00
1.635498046875000000e+01, 5.324707031250000000e+00, 6.350097656250000000e+00, 3.000000000000000000e+00, 4.675292968750000000e+00
1.354980468750000000e+00, 2.032470703125000000e+01, 2.135009765625000000e+01, 3.000000000000000000e+00, 8.645019531250000000e+00
1.823730468750000000e+00, 1.141845703125000000e+01, 7.756347656250000000e+00, 3.000000000000000000e+00, 8.176269531250000000e+00
1.682373046875000000e+01, 2.641845703125000000e+01, 2.275634765625000000e+01, 3.000000000000000000e+00, 0.000000000000000000e+00
2.432373046875000000e+01, 3.918457031250000000e+00, 1.525634765625000000e+01, 3.000000000000000000e+00, 6.081542968750000000e+00
9.323730468750000000e+00, 1.891845703125000000e+01, 2.563476562500000000e-01, 3.000000000000000000e+00, 9.743652343750000000e+00
1.307373046875000000e+01, 1.684570312500000000e-01, 2.650634765625000000e+01, 3.000000000000000000e+00, 9.831542968750000000e+00
2.807373046875000000e+01, 1.516845703125000000e+01, 1.150634765625000000e+01, 3.000000000000000000e+00, 0.000000000000000000e+00
2.057373046875000000e+01, 7.668457031250000000e+00, 4.006347656250000000e+00, 3.000000000000000000e+00, 5.993652343750000000e+00
5.573730468750000000e+00, 2.266845703125000000e+01, 1.900634765625000000e+01, 3.000000000000000000e+00, 4.426269531250000000e+00
7.448730468750000000e+00, 5.793457031250000000e+00, 2.131347656250000000e+00, 3.000000000000000000e+00, 7.868652343750000000e+00
2.244873046875000000e+01, 2.079345703125000000e+01, 1.713134765625000000e+01, 3.000000000000000000e+00, 0.000000000000000000e+00
2.994873046875000000e+01, 1.329345703125000000e+01, 2.463134765625000000e+01, 3.000000000000000000e+00, 0.000000000000000000e+00
1.494873046875000000e+01, 2.829345703125000000e+01, 9.631347656250000000e+00, 3.000000000000000000e+00, 3.686523437500000000e-01
1.119873046875000000e+01, 9.543457031250000000e+00, 2.088134765625000000e+01, 3.000000000000000000e+00, 4.565429687500000000e-01
2.619873046875000000e+01, 2.454345703125000000e+01, 5.881347656250000000e+00, 3.000000000000000000e+00, 4.118652343750000000e+00
1.869873046875000000e+01, 2.043457031250000000e+00, 1.338134765625000000e+01, 3.000000000000000000e+00, 7.956542968750000000e+00
3.698730468750000000e+00, 1.704345703125000000e+01, 2.838134765625000000e+01, 3.000000000000000000e+00, 6.301269531250000000e+00
2.761230468750000000e+00, 2.980957031250000000e+00, 1.806884765625000000e+01, 3.000000000000000000e+00, 7.238769531250000000e+00
1.776123046875000000e+01, 1.798095703125000000e+01, 3.068847656250000000e+00, 3.000000000000000000e+00, 6.931152343750000000e+00
2.526123046875000000e+01, 1.048095703125000000e+01, 1.056884765625000000e+01, 3.000000000000000000e+00, 0.000000000000000000e+00
1.026123046875000000e+01, 2.548095703125000000e+01, 2.556884765625000000e+01, 3.000000000000000000e+00, 0.000000000000000000e+00
1.401123046875000000e+01, 1.423095703125000000e+01, 6.818847656250000000e+00, 3.000000000000000000e+00, 3.181152343750000000e+00
2.901123046875000000e+01, 2.923095703125000000e+01, 2.181884765625000000e+01, 3.000000000000000000e+00, 0.000000000000000000e+00
2.151123046875000000e+01, 6.730957031250000000e+00, 2.931884765625000000e+01, 3.000000000000000000e+00, 3.269042968750000000e+00
6.511230468750000000e+00, 2.173095703125000000e+01, 1.431884765625000000e+01, 3.000000000000000000e+00, 3.488769531250000000e+00
4.636230468750000000e+00, 8.605957031250000000e+00, 2.369384765625000000e+01, 3.000000000000000000e+00, 5.363769531250000000e+00
1.963623046875000000e+01, 2.360595703125000000e+01, 8.693847656250000000e+00, 3.000000000000000000e+00, 1.306152343750000000e+00
2.713623046875000000e+01, 1.105957031250000000e+00, 1.193847656250000000e+00, 3.000000000000000000e+00, 8.894042968750000000e+00
1.213623046875000000e+01, 1.610595703125000000e+01, 1.619384765625000000e+01, 3.000000000000000000e+00, 0.000000000000000000e+00
8.386230468750000000e+00, 4.855957031250000000e+00, 1.244384765625000000e+01, 3.000000000000000000e+00, 5.144042968750000000e+00
2.338623046875000000e+01, 1.985595703125000000e+01, 2.744384765625000000e+01, 3.000000000000000000e+00, 0.000000000000000000e+00
1.588623046875000000e+01, 1.235595703125000000e+01, 1.994384765625000000e+01, 3.000000000000000000e+00, 0.000000000000000000e+00
8.862304687500000000e-01, 2.735595703125000000e+01, 4.943847656250000000e+00, 3.000000000000000000e+00, 9.113769531250000000e+00
6.518554687500000000e-01, 7.902832031250000000e+00, 2.017822265625000000e+01, 3.000000000000000000e+00, 9.348144531250000000e+00
1.565185546875000000e+01, 2.290283203125000000e+01, 5.178222656250000000e+00, 3.000000000000000000e+00, 4.821777343750000000e+00
2.315185546875000000e+01, 4.028320312500000000e-01, 1.267822265625000000e+01, 3.000000000000000000e+00, 9.597167968750000000e+00
8.151855468750000000e+00, 1.540283203125000000e+01, 2.767822265625000000e+01, 3.000000000000000000e+00, 1.848144531250000000e+00
1.190185546875000000e+01, 4.152832031250000000e+00, 1.428222656250000000e+00, 3.000000000000000000e+00, 8.571777343750000000e+00
2.690185546875000000e+01, 1.915283203125000000e+01, 1.642822265625000000e+01, 3.000000000000000000e+00, 0.000000000000000000e+00
1.940185546875000000e+01, 1.165283203125000000e+01, 2.392822265625000000e+01, 3.000000000000000000e+00, 0.000000000000000000e+00
4.401855468750000000e+00, 2.665283203125000000e+01, 8.928222656250000000e+00, 3.000000000000000000e+00, 5.598144531250000000e+00
6.276855468750000000e+00, 2.277832031250000000e+00, 2.955322265625000000e+01, 3.000000000000000000e+00, 7.722167968750000000e+00
2.127685546875000000e+01, 1.727783203125000000e+01, 1.455322265625000000e+01, 3.000000000000000000e+00, 0.000000000000000000e+00
2.877685546875000000e+01, 9.777832031250000000e+00, 7.053222656250000000e+00, 3.000000000000000000e+00, 2.946777343750000000e+00
1.377685546875000000e+01, 2.477783203125000000e+01, 2.205322265625000000e+01, 3.000000000000000000e+00, 0.000000000000000000e+00
1.002685546875000000e+01, 1.352783203125000000e+01, 1.080322265625000000e+01, 3.000000000000000000e+00, 0.000000000000000000e+00
2.502685546875000000e+01, 2.852783203125000000e+01, 2.580322265625000000e+01, 3.000000000000000000e+00, 0.000000000000000000e+00
1.752685546875000000e+01, 6.027832031250000000e+00, 1.830322265625000000e+01, 3.000000000000000000e+00, 3.972167968750000000e+00
2.526855468750000000e+00, 2.102783203125000000e+01, 3.303222656250000000e+00, 3.000000000000000000e+00, 7.473144531250000000e+00
3.464355468750000000e+00, 6.965332031250000000e+00, 1.361572265625000000e+01, 3.000000000000000000e+00, 6.535644531250000000e+00
1.846435546875000000e+01, 2.196533203125000000e+01, 2.861572265625000000e+01, 3.000000000000000000e+00, 0.000000000000000000e+00
2.596435546875000000e+01, 1.446533203125000000e+01, 2.111572265625000000e+01, 3.000000000000000000e+00, 0.000000000000000000e+00
1.096435546875000000e+01, 2.946533203125000000e+01, 6.115722656250000000e+00, 3.000000000000000000e+00, 3.884277343750000000e+00
1.471435546875000000e+01, 1.071533203125000000e+01, 2.486572265625000000e+01, 3.000000000000000000e+00, 0.000000000000000000e+00
2.971435546875000000e+01, 2.571533203125000000e+01, 9.865722656250000000e+00, 3.000000000000000000e+00, 1.342773437500000000e-01
2.221435546875000000e+01, 3.215332031250000000e+00, 2.365722656250000000e+00, 3.000000000000000000e+00, 7.634277343750000000e+00
7.214355468750000000e+00, 1.821533203125000000e+01, 1.736572265625000000e+01, 3.000000000000000000e+00, 2.785644531250000000e+00
5.339355468750000000e+00, 1.259033203125000000e+01, 4.240722656250000000e+00, 3.000000000000000000e+00, 5.759277343750000000e+00
2.033935546875000000e+01, 2.759033203125000000e+01, 1.924072265625000000e+01, 3.000000000000000000e+00, 0.000000000000000000e+00
2.783935546875000000e+01, 5.090332031250000000e+00, 2.674072265625000000e+01, 3.000000000000000000e+00, 4.909667968750000000e+00
1.283935546875000000e+01, 2.009033203125000000e+01, 1.174072265625000000e+01, 3.000000000000000000e+00, 0.000000000000000000e+00
9.089355468750000000e+00, 1.340332031250000000e+00, 1.549072265625000000e+01, 3.000000000000000000e+00, 8.659667968750000000e+00
2.408935546875000000e+01, 1.634033203125000000e+01, 4.907226562500000000e-01, 3.000000000000000000e+00, 9.509277343750000000e+00
1.658935546875000000e+01, 8.840332031250000000e+00, 7.990722656250000000e+00, 3.000000000000000000e+00, 2.009277343750000000e+00
1.589355468750000000e+00, 2.384033203125000000e+01, 2.299072265625000000e+01, 3.000000000000000000e+00, 8.410644531250000000e+00
1.120605468750000000e+00, 8.715820312500000000e-01, 5.646972656250000000e+00, 3.000000000000000000e+00, 9.128417968750000000e+00
1.612060546875000000e+01, 1.587158203125000000e+01, 2.064697265625000000e+01, 3.000000000000000000e+00, 0.000000000000000000e+00
2.362060546875000000e+01, 8.371582031250000000e+00, 2.814697265625000000e+01, 3.000000000000000000e+00, 1.628417968750000000e+00
8.620605468750000000e+00, 2.337158203125000000e+01, 1.314697265625000000e+01, 3.000000000000000000e+00, 1.379394531250000000e+00
1.237060546875000000e+01, 1.212158203125000000e+01, 1.689697265625000000e+01, 3.000000000000000000e+00, 0.000000000000000000e+00
2.737060546875000000e+01, 2.712158203125000000e+01, 1.896972656250000000e+00, 3.000000000000000000e+00, 8.103027343750000000e+00
1.987060546875000000e+01, 4.621582031250000000e+00, 9.396972656250000000e+00, 3.000000000000000000e+00, 5.378417968750000000e+00
4.870605468750000000e+00, 1.962158203125000000e+01, 2.439697265625000000e+01, 3.000000000000000000e+00, 5.129394531250000000e+00
6.745605468750000000e+00, 1.024658203125000000e+01, 1.127197265625000000e+01, 3.000000000000000000e+00, 3.254394531250000000e+00
2.174560546875000000e+01, 2.524658203125000000e+01, 2.627197265625000000e+01, 3.000000000000000000e+00, 0.000000000000000000e+00
2.924560546875000000e+01, 2.746582031250000000e+00, 1.877197265625000000e+01, 3.000000000000000000e+00, 7.253417968750000000e+00
1.424560546875000000e+01, 1.774658203125000000e+01, 3.771972656250000000e+00, 3.000000000000000000e+00, 6.228027343750000000e+00
1.049560546875000000e+01, 6.496582031250000000e+00, 2.252197265625000000e+01, 3.000000000000000000e+00, 3.503417968750000000e+00
2.549560546875000000e+01, 2.149658203125000000e+01, 7.521972656250000000e+00, 3.000000000000000000e+00, 2.478027343750000000e+00
1.799560546875000000e+01, 1.399658203125000000e+01, 2.197265625000000000e-02, 3.000000000000000000e+00, 9.978027343750000000e+00
2.995605468750000000e+00, 2.899658203125000000e+01, 1.502197265625000000e+01, 3.000000000000000000e+00, 7.004394531250000000e+00
2.058105468750000000e+00, 1.493408203125000000e+01, 2.720947265625000000e+01, 3.000000000000000000e+00, 7.941894531250000000e+00
1.705810546875000000e+01, 2.993408203125000000e+01, 1.220947265625000000e+01, 3.000000000000000000e+00, 0.000000000000000000e+00
2.455810546875000000e+01, 7.434082031250000000e+00, 4.709472656250000000e+00, 3.000000000000000000e+00, 5.290527343750000000e+00
9.558105468750000000e+00, 2.243408203125000000e+01, 1.970947265625000000e+01, 3.000000000000000000e+00, 4.418945312500000000e-01
1.330810546875000000e+01, 3.684082031250000000e+00, 8.459472656250000000e+00, 3.000000000000000000e+00, 6.315917968750000000e+00
2.830810546875000000e+01, 1.868408203125000000e+01, 2.345947265625000000e+01, 3.000000000000000000e+00, 0.000000000000000000e+00
2.080810546875000000e+01, 1.118408203125000000e+01, 1.595947265625000000e+01, 3.000000000000000000e+00, 0.000000000000000000e+00
5.808105468750000000e+00, 2.618408203125000000e+01, 9.594726562500000000e-01, 3.000000000000000000e+00, 9.040527343750000000e+00
3.933105468750000000e+00, 5.559082031250000000e+00, 2.158447265625000000e+01, 3.000000000000000000e+00, 6.066894531250000000e+00
1.893310546875000000e+01, 2.055908203125000000e+01, 6.584472656250000000e+00, 3.000000000000000000e+00, 3.415527343750000000e+00
2.643310546875000000e+01, 1.305908203125000000e+01, 1.408447265625000000e+01, 3.000000000000000000e+00, 0.000000000000000000e+00
1.143310546875000000e+01, 2.805908203125000000e+01, 2.908447265625000000e+01, 3.000000000000000000e+00, 0.000000000000000000e+00
7.683105468750000000e+00, 9.309082031250000000e+00, 2.834472656250000000e+00, 3.000000000000000000e+00, 7.165527343750000000e+00
2.268310546875000000e+01, 2.430908203125000000e+01, 1.783447265625000000e+01, 3.000000000000000000e+00, 0.000000000000000000e+00
1.518310546875000000e+01, 1.809082031250000000e+00, 2.533447265625000000e+01, 3.000000000000000000e+00, 8.190917968750000000e+00
1.831054687500000000e-01, 1.680908203125000000e+01, 1.033447265625000000e+01, 3.000000000000000000e+00, 9.816894531250000000e+00
