# 1st underlying asset price, 2nd underlying asset price, 3rd underlying asset price, 4th underlying asset price, time, price
2.312072753906250000e+01, 2.900573730468750000e+01, 1.770629882812500000e+00, 1.010925292968750000e+01, 3.000000000000000000e+00, 8.229370117187500000e+00
1.562072753906250000e+01, 6.505737304687500000e+00, 9.270629882812500000e+00, 1.760925292968750000e+01, 3.000000000000000000e+00, 3.494262695312500000e+00
6.207275390625000000e-01, 2.150573730468750000e+01, 2.427062988281250000e+01, 2.609252929687500000e+00, 3.000000000000000000e+00, 9.379272460937500000e+00
8.551025390625000000e-01, 3.458862304687500000e+00, 8.567504882812500000e+00, 1.362487792968750000e+01, 3.000000000000000000e+00, 9.144897460937500000e+00
1.585510253906250000e+01, 1.845886230468750000e+01, 2.356750488281250000e+01, 2.862487792968750000e+01, 3.000000000000000000e+00, 0.000000000000000000e+00
2.335510253906250000e+01, 1.095886230468750000e+01, 1.606750488281250000e+01, 6.124877929687500000e+00, 3.000000000000000000e+00, 3.875122070312500000e+00
8.355102539062500000e+00, 2.595886230468750000e+01, 1.067504882812500000e+00, 2.112487792968750000e+01, 3.000000000000000000e+00, 8.932495117187500000e+00
1.210510253906250000e+01, 1.470886230468750000e+01, 2.731750488281250000e+01, 9.874877929687500000e+00, 3.000000000000000000e+00, 1.251220703125000000e-01
2.710510253906250000e+01, 2.970886230468750000e+01, 1.231750488281250000e+01, 2.487487792968750000e+01, 3.000000000000000000e+00, 0.000000000000000000e+00
1.960510253906250000e+01, 7.208862304687500000e+00, 4.817504882812500000e+00, 2.374877929687500000e+00, 3.000000000000000000e+00, 7.625122070312500000e+00
4.605102539062500000e+00, 2.220886230468750000e+01, 1.981750488281250000e+01, 1.737487792968750000e+01, 3.000000000000000000e+00, 5.394897460937500000e+00
6.480102539062500000e+00, 9.083862304687500000e+00, 2.942504882812500000e+00, 2.299987792968750000e+01, 3.000000000000000000e+00, 7.057495117187500000e+00
2.148010253906250000e+01, 2.408386230468750000e+01, 1.794250488281250000e+01, 7.999877929687500000e+00, 3.000000000000000000e+00, 2.000122070312500000e+00
2.898010253906250000e+01, 1.583862304687500000e+00, 2.544250488281250000e+01, 1.549987792968750000e+01, 3.000000000000000000e+00, 8.416137695312500000e+00
1.398010253906250000e+01, 1.658386230468750000e+01, 1.044250488281250000e+01, 4.998779296875000000e-01, 3.000000000000000000e+00, 9.500122070312500000e+00
1.023010253906250000e+01, 5.333862304687500000e+00, 2.169250488281250000e+01, 2.674987792968750000e+01, 3.000000000000000000e+00, 4.666137695312500000e+00
2.523010253906250000e+01, 2.033386230468750000e+01, 6.692504882812500000e+00, 1.174987792968750000e+01, 3.000000000000000000e+00, 3.307495117187500000e+00
1.773010253906250000e+01, 1.283386230468750000e+01, 1.419250488281250000e+01, 1.924987792968750000e+01, 3.000000000000000000e+00, 0.000000000000000000e+00
2.730102539062500000e+00, 2.783386230468750000e+01, 2.919250488281250000e+01, 4.249877929687500000e+00, 3.000000000000000000e+00, 7.269897460937500000e+00
3.667602539062500000e+00, 1.189636230468750000e+01, 1.700500488281250000e+01, 3.312377929687500000e+00, 3.000000000000000000e+00, 6.687622070312500000e+00
1.866760253906250000e+01, 2.689636230468750000e+01, 2.005004882812500000e+00, 1.831237792968750000e+01, 3.000000000000000000e+00, 7.994995117187500000e+00
2.616760253906250000e+01, 4.396362304687500000e+00, 9.505004882812500000e+00, 1.081237792968750000e+01, 3.000000000000000000e+00, 5.603637695312500000e+00
1.116760253906250000e+01, 1.939636230468750000e+01, 2.450500488281250000e+01, 2.581237792968750000e+01, 3.000000000000000000e+00, 0.000000000000000000e+00
1.491760253906250000e+01, 6.463623046875000000e-01, 5.755004882812500000e+00, 7.062377929687500000e+00, 3.000000000000000000e+00, 9.353637695312500000e+00
2.991760253906250000e+01, 1.564636230468750000e+01, 2.075500488281250000e+01, 2.206237792968750000e+01, 3.000000000000000000e+00, 0.000000000000000000e+00
2.241760253906250000e+01, 8.146362304687500000e+00, 2.825500488281250000e+01, 1.456237792968750000e+01, 3.000000000000000000e+00, 1.853637695312500000e+00
7.417602539062500000e+00, 2.314636230468750000e+01, 1.325500488281250000e+01, 2.956237792968750000e+01, 3.000000000000000000e+00, 2.582397460937500000e+00
5.542602539062500000e+00, 6.271362304687500000e+00, 2.263000488281250000e+01, 2.018737792968750000e+01, 3.000000000000000000e+00, 4.457397460937500000e+00
2.054260253906250000e+01, 2.127136230468750000e+01, 7.630004882812500000e+00, 5.187377929687500000e+00, 3.000000000000000000e+00, 4.812622070312500000e+00
2.804260253906250000e+01, 1.377136230468750000e+01, 1.300048828125000000e-01, 2.768737792968750000e+01, 3.000000000000000000e+00, 9.869995117187500000e+00
1.304260253906250000e+01, 2.877136230468750000e+01, 1.513000488281250000e+01, 1.268737792968750000e+01, 3.000000000000000000e+00, 0.000000000000000000e+00
9.292602539062500000e+00, 1.002136230468750000e+01, 1.138000488281250000e+01, 1.643737792968750000e+01, 3.000000000000000000e+00, 7.073974609375000000e-01
2.429260253906250000e+01, 2.502136230468750000e+01, 2.638000488281250000e+01, 1.437377929687500000e+00, 3.000000000000000000e+00, 8.562622070312500000e+00
1.679260253906250000e+01, 2.521362304687500000e+00, 1.888000488281250000e+01, 2.393737792968750000e+01, 3.000000000000000000e+00, 7.478637695312500000e+00
1.792602539062500000e+00, 1.752136230468750000e+01, 3.880004882812500000e+00, 8.937377929687500000e+00, 3.000000000000000000e+00, 8.207397460937500000e+00
1.323852539062500000e+00, 1.049011230468750000e+01, 2.497375488281250000e+01, 2.628112792968750000e+01, 3.000000000000000000e+00, 8.676147460937500000e+00
1.632385253906250000e+01, 2.549011230468750000e+01, 9.973754882812500000e+00, 1.128112792968750000e+01, 3.000000000000000000e+00, 2.624511718750000000e-02
2.382385253906250000e+01, 2.990112304687500000e+00, 2.473754882812500000e+00, 1.878112792968750000e+01, 3.000000000000000000e+00, 7.526245117187500000e+00
8.823852539062500000e+00, 1.799011230468750000e+01, 1.747375488281250000e+01, 3.781127929687500000e+00, 3.000000000000000000e+00, 6.218872070312500000e+00
1.257385253906250000e+01, 6.740112304687500000e+00, 1.372375488281250000e+01, 2.253112792968750000e+01, 3.000000000000000000e+00, 3.259887695312500000e+00
2.757385253906250000e+01, 2.174011230468750000e+01, 2.872375488281250000e+01, 7.531127929687500000e+00, 3.000000000000000000e+00, 2.468872070312500000e+00
2.007385253906250000e+01, 1.424011230468750000e+01, 2.122375488281250000e+01, 1.503112792968750000e+01, 3.000000000000000000e+00, 0.000000000000000000e+00
5.073852539062500000e+00, 2.924011230468750000e+01, 6.223754882812500000e+00, 3.112792968750000000e-02, 3.000000000000000000e+00, 9.968872070312500000e+00
6.948852539062500000e+00, 1.115112304687500000e+00, 1.559875488281250000e+01, 9.406127929687500000e+00, 3.000000000000000000e+00, 8.884887695312500000e+00
2.194885253906250000e+01, 1.611511230468750000e+01, 5.987548828125000000e-01, 2.440612792968750000e+01, 3.000000000000000000e+00, 9.401245117187500000e+00
2.944885253906250000e+01, 8.615112304687500000e+00, 8.098754882812500000e+00, 1.906127929687500000e+00, 3.000000000000000000e+00, 8.093872070312500000e+00
1.444885253906250000e+01, 2.361511230468750000e+01, 2.309875488281250000e+01, 1.690612792968750000e+01, 3.000000000000000000e+00, 0.000000000000000000e+00
1.069885253906250000e+01, 1.236511230468750000e+01, 4.348754882812500000e+00, 1.315612792968750000e+01, 3.000000000000000000e+00, 5.651245117187500000e+00
2.569885253906250000e+01, 2.736511230468750000e+01, 1.934875488281250000e+01, 2.815612792968750000e+01, 3.000000000000000000e+00, 0.000000000000000000e+00
1.819885253906250000e+01, 4.865112304687500000e+00, 2.684875488281250000e+01, 5.656127929687500000e+00, 3.000000000000000000e+00, 5.134887695312500000e+00
3.198852539062500000e+00, 1.986511230468750000e+01, 1.184875488281250000e+01, 2.065612792968750000e+01, 3.000000000000000000e+00, 6.801147460937500000e+00
2.261352539062500000e+00, 3.927612304687500000e+00, 1.536254882812500000e+00, 1.596862792968750000e+01, 3.000000000000000000e+00, 8.463745117187500000e+00
1.726135253906250000e+01, 1.892761230468750000e+01, 1.653625488281250000e+01, 9.686279296875000000e-01, 3.000000000000000000e+00, 9.031372070312500000e+00
2.476135253906250000e+01, 1.142761230468750000e+01, 2.403625488281250000e+01, 2.346862792968750000e+01, 3.000000000000000000e+00, 0.000000000000000000e+00
9.761352539062500000e+00, 2.642761230468750000e+01, 9.036254882812500000e+00, 8.468627929687500000e+00, 3.000000000000000000e+00, 1.531372070312500000e+00
1.351135253906250000e+01, 7.677612304687500000e+00, 2.028625488281250000e+01, 1.971862792968750000e+01, 3.000000000000000000e+00, 2.322387695312500000e+00
2.851135253906250000e+01, 2.267761230468750000e+01, 5.286254882812500000e+00, 4.718627929687500000e+00, 3.000000000000000000e+00, 5.281372070312500000e+00
2.101135253906250000e+01, 1.776123046875000000e-01, 1.278625488281250000e+01, 2.721862792968750000e+01, 3.000000000000000000e+00, 9.822387695312500000e+00
6.011352539062500000e+00, 1.517761230468750000e+01, 2.778625488281250000e+01, 1.221862792968750000e+01, 3.000000000000000000e+00, 3.988647460937500000e+00
4.136352539062500000e+00, 1.330261230468750000e+01, 1.091125488281250000e+01, 6.593627929687500000e+00, 3.000000000000000000e+00, 5.863647460937500000e+00
1.913635253906250000e+01, 2.830261230468750000e+01, 2.591125488281250000e+01, 2.159362792968750000e+01, 3.000000000000000000e+00, 0.000000000000000000e+00
2.663635253906250000e+01, 5.802612304687500000e+00, 1.841125488281250000e+01, 1.409362792968750000e+01, 3.000000000000000000e+00, 4.197387695312500000e+00
1.163635253906250000e+01, 2.080261230468750000e+01, 3.411254882812500000e+00, 2.909362792968750000e+01, 3.000000000000000000e+00, 6.588745117187500000e+00
7.886352539062500000e+00, 2.052612304687500000e+00, 2.966125488281250000e+01, 2.843627929687500000e+00, 3.000000000000000000e+00, 7.947387695312500000e+00
2.288635253906250000e+01, 1.705261230468750000e+01, 1.466125488281250000e+01, 1.784362792968750000e+01, 3.000000000000000000e+00, 0.000000000000000000e+00
1.538635253906250000e+01, 9.552612304687500000e+00, 7.161254882812500000e+00, 1.034362792968750000e+01, 3.000000000000000000e+00, 2.838745117187500000e+00
3.863525390625000000e-01, 2.455261230468750000e+01, 2.216125488281250000e+01, 2.534362792968750000e+01, 3.000000000000000000e+00, 9.613647460937500000e+00
2.691650390625000000e-01, 5.451049804687500000e+00, 2.837219238281250000e+01, 8.820190429687500000e+00, 3.000000000000000000e+00, 9.730834960937500000e+00
1.526916503906250000e+01, 2.045104980468750000e+01, 1.337219238281250000e+01, 2.382019042968750000e+01, 3.000000000000000000e+00, 0.000000000000000000e+00
2.276916503906250000e+01, 1.295104980468750000e+01, 5.872192382812500000e+00, 1.320190429687500000e+00, 3.000000000000000000e+00, 8.679809570312500000e+00
7.769165039062500000e+00, 2.795104980468750000e+01, 2.087219238281250000e+01, 1.632019042968750000e+01, 3.000000000000000000e+00, 2.230834960937500000e+00
1.151916503906250000e+01, 9.201049804687500000e+00, 9.622192382812500000e+00, 1.257019042968750000e+01, 3.000000000000000000e+00, 7.989501953125000000e-01
2.651916503906250000e+01, 2.420104980468750000e+01, 2.462219238281250000e+01, 2.757019042968750000e+01, 3.000000000000000000e+00, 0.000000000000000000e+00
1.901916503906250000e+01, 1.701049804687500000e+00, 1.712219238281250000e+01, 5.070190429687500000e+00, 3.000000000000000000e+00, 8.298950195312500000e+00
4.019165039062500000e+00, 1.670104980468750000e+01, 2.122192382812500000e+00, 2.007019042968750000e+01, 3.000000000000000000e+00, 7.877807617187500000e+00
5.894165039062500000e+00, 1.482604980468750000e+01, 1.899719238281250000e+01, 2.944519042968750000e+01, 3.000000000000000000e+00, 4.105834960937500000e+00
2.089416503906250000e+01, 2.982604980468750000e+01, 3.997192382812500000e+00, 1.444519042968750000e+01, 3.000000000000000000e+00, 6.002807617187500000e+00
2.839416503906250000e+01, 7.326049804687500000e+00, 1.149719238281250000e+01, 2.194519042968750000e+01, 3.000000000000000000e+00, 2.673950195312500000e+00
1.339416503906250000e+01, 2.232604980468750000e+01, 2.649719238281250000e+01, 6.945190429687500000e+00, 3.000000000000000000e+00, 3.054809570312500000e+00
9.644165039062500000e+00, 3.576049804687500000e+00, 2.471923828125000000e-01, 2.569519042968750000e+01, 3.000000000000000000e+00, 9.752807617187500000e+00
2.464416503906250000e+01, 1.857604980468750000e+01, 1.524719238281250000e+01, 1.069519042968750000e+01, 3.000000000000000000e+00, 0.000000000000000000e+00
1.714416503906250000e+01, 1.107604980468750000e+01, 2.274719238281250000e+01, 1.819519042968750000e+01, 3.000000000000000000e+00, 0.000000000000000000e+00
2.144165039062500000e+00, 2.607604980468750000e+01, 7.747192382812500000e+00, 3.195190429687500000e+00, 3.000000000000000000e+00, 7.855834960937500000e+00
3.081665039062500000e+00, 1.013854980468750000e+01, 4.934692382812500000e+00, 4.132690429687500000e+00, 3.000000000000000000e+00, 6.918334960937500000e+00
1.808166503906250000e+01, 2.513854980468750000e+01, 1.993469238281250000e+01, 1.913269042968750000e+01, 3.000000000000000000e+00, 0.000000000000000000e+00
2.558166503906250000e+01, 2.638549804687500000e+00, 2.743469238281250000e+01, 1.163269042968750000e+01, 3.000000000000000000e+00, 7.361450195312500000e+00
1.058166503906250000e+01, 1.763854980468750000e+01, 1.243469238281250000e+01, 2.663269042968750000e+01, 3.000000000000000000e+00, 0.000000000000000000e+00
1.433166503906250000e+01, 6.388549804687500000e+00, 1.618469238281250000e+01, 3.826904296875000000e-01, 3.000000000000000000e+00, 9.617309570312500000e+00
2.933166503906250000e+01, 2.138854980468750000e+01, 1.184692382812500000e+00, 1.538269042968750000e+01, 3.000000000000000000e+00, 8.815307617187500000e+00
2.183166503906250000e+01, 1.388854980468750000e+01, 8.684692382812500000e+00, 7.882690429687500000e+00, 3.000000000000000000e+00, 2.117309570312500000e+00
6.831665039062500000e+00, 2.888854980468750000e+01, 2.368469238281250000e+01, 2.288269042968750000e+01, 3.000000000000000000e+00, 3.168334960937500000e+00
4.956665039062500000e+00, 7.635498046875000000e-01, 1.430969238281250000e+01, 1.725769042968750000e+01, 3.000000000000000000e+00, 9.236450195312500000e+00
1.995666503906250000e+01, 1.576354980468750000e+01, 2.930969238281250000e+01, 2.257690429687500000e+00, 3.000000000000000000e+00, 7.742309570312500000e+00
2.745666503906250000e+01, 8.263549804687500000e+00, 2.180969238281250000e+01, 2.475769042968750000e+01, 3.000000000000000000e+00, 1.736450195312500000e+00
1.245666503906250000e+01, 2.326354980468750000e+01, 6.809692382812500000e+00, 9.757690429687500000e+00, 3.000000000000000000e+00, 3.190307617187500000e+00
8.706665039062500000e+00, 1.201354980468750000e+01, 2.555969238281250000e+01, 2.100769042968750000e+01, 3.000000000000000000e+00, 1.293334960937500000e+00
2.370666503906250000e+01, 2.701354980468750000e+01, 1.055969238281250000e+01, 6.007690429687500000e+00, 3.000000000000000000e+00, 3.992309570312500000e+00
1.620666503906250000e+01, 4.513549804687500000e+00, 3.059692382812500000e+00, 2.850769042968750000e+01, 3.000000000000000000e+00, 6.940307617187500000e+00
1.206665039062500000e+00, 1.951354980468750000e+01, 1.805969238281250000e+01, 1.350769042968750000e+01, 3.000000000000000000e+00, 8.793334960937500000e+00
1.675415039062500000e+00, 1.248229980468750000e+01, 1.290344238281250000e+01, 2.616394042968750000e+01, 3.000000000000000000e+00, 8.324584960937500000e+00
1.667541503906250000e+01, 2.748229980468750000e+01, 2.790344238281250000e+01, 1.116394042968750000e+01, 3.000000000000000000e+00, 0.000000000000000000e+00
2.417541503906250000e+01, 4.982299804687500000e+00, 2.040344238281250000e+01, 1.866394042968750000e+01, 3.000000000000000000e+00, 5.017700195312500000e+00
9.175415039062500000e+00, 1.998229980468750000e+01, 5.403442382812500000e+00, 3.663940429687500000e+00, 3.000000000000000000e+00, 6.336059570312500000e+00
1.292541503906250000e+01, 1.232299804687500000e+00, 2.415344238281250000e+01, 2.991394042968750000e+01, 3.000000000000000000e+00, 8.767700195312500000e+00
2.792541503906250000e+01, 1.623229980468750000e+01, 9.153442382812500000e+00, 1.491394042968750000e+01, 3.000000000000000000e+00, 8.465576171875000000e-01
2.042541503906250000e+01, 8.732299804687500000e+00, 1.653442382812500000e+00, 2.241394042968750000e+01, 3.000000000000000000e+00, 8.346557617187500000e+00
5.425415039062500000e+00, 2.373229980468750000e+01, 1.665344238281250000e+01, 7.413940429687500000e+00, 3.000000000000000000e+00, 4.574584960937500000e+00
7.300415039062500000e+00, 6.857299804687500000e+00, 7.278442382812500000e+00, 1.303894042968750000e+01, 3.000000000000000000e+00, 3.142700195312500000e+00
